task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
load_spacy_model,2024-05-27T10:10:31,linguistic_analysis,e467c3cc-409e-47d5-bf31-d1af929b424b,2.037126302719116,2.0802565643777018e-05,1.0206413822100316e-05,62.5,0.0,141.20075225830078,3.538334121306737e-05,0,7.991871093126975e-05,0.00011530205214433712,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.39,3.12.3,2.4.2,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
perform_spacy_analysis,2024-05-27T10:10:31,linguistic_analysis,e467c3cc-409e-47d5-bf31-d1af929b424b,0.19657254219055176,2.0028601275979966e-06,1.018902217241592e-05,62.5,0.0,141.20075225830078,3.410908910963267e-06,0,7.690312295335387e-06,1.1101221206298681e-05,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.39,3.12.3,2.4.2,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
