timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-04-25T10:32:04,codecarbon,846d501d-6876-4257-ad8b-872896cd9ec3,7.938772439956665,7.303957377374935e-05,9.200361180040078e-06,42.5,0.0,141.20075225830078,9.369943390289944e-05,0,0.000311135858439,0.0004048352923419,Denmark,DNK,zealand,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,11.7549,55.2252,376.5353393554688,machine,N,1.0
2024-04-25T10:36:01,codecarbon,6d8c5eca-e6dd-4ace-aa90-5ae5dd126cac,8.148203372955322,7.496761686146421e-05,9.200508802994411e-06,42.5,0.0,141.20075225830078,9.61715868777699e-05,0,0.0003193502394447,0.0004155218263225,Denmark,DNK,zealand,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,11.7549,55.2252,376.5353393554688,machine,N,1.0
2024-04-25T10:41:53,codecarbon,f3044b5b-d9a8-499b-ac68-7fd87aaccda1,7.794412851333618,7.172993211435184e-05,9.202737073656408e-06,42.5,0.0,141.20075225830078,9.19986226492458e-05,0,0.0003055777395449468,0.00039757636219419257,Denmark,DNK,zealand,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,11.7549,55.2252,376.53533935546875,machine,N,1.0
