task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
load_fake_or_real_news_data,2024-05-30T20:15:41,text_classification,987ebff8-c81b-4883-8d56-e7ddea5f092f,0.49321889877319336,5.242184099093715e-06,1.0184413551401751e-05,62.5,0.0,141.20075225830078,8.932737012704213e-06,0,2.012303402507314e-05,2.9055771037777352e-05,Denmark,DNK,zealand,,,Linux-5.4.256.el8-x86_64-with-glibc2.39,3.12.3,2.4.2,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,11.5557,55.4308,376.53533935546875,machine,N
vectorize_data,2024-05-30T20:15:58,text_classification,987ebff8-c81b-4883-8d56-e7ddea5f092f,17.622342824935913,0.00017988493234778462,1.020836072947427e-05,62.5,0.0,141.20075225830078,0.0003059240347809262,0,0.0006911213395596861,0.0009970453743406123,Denmark,DNK,zealand,,,Linux-5.4.256.el8-x86_64-with-glibc2.39,3.12.3,2.4.2,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,11.5557,55.4308,376.53533935546875,machine,N
