Filename,NOUN,VERB,ADJ,ADV,PERSON,LOC,ORG
0103.b4.txt,0.1558,0.1327,0.069,0.0531,7,0,2
0105.b4.txt,0.1352,0.1304,0.0585,0.0614,13,0,4
0107.b4.txt,0.2006,0.1377,0.0725,0.0271,10,0,6
0139.b4.txt,0.1803,0.1271,0.0612,0.0365,9,0,7
0140.b4.txt,0.1329,0.1291,0.0452,0.0537,10,0,5
0158.b4.txt,0.156,0.1363,0.0686,0.0638,14,0,1
0165.b4.txt,0.1429,0.122,0.053,0.0454,10,0,5
0178.b4.txt,0.1738,0.1235,0.0741,0.0709,11,0,0
0200.b4.txt,0.1442,0.1126,0.0827,0.0843,9,0,2
0219.b4.txt,0.1724,0.1034,0.0543,0.047,16,0,2
0300.b4.txt,0.1884,0.1326,0.0538,0.0399,11,0,6
0308.b4.txt,0.1566,0.1199,0.0614,0.0654,7,0,1
0310.b4.txt,0.1756,0.1277,0.0765,0.0459,12,0,2
0318.b4.txt,0.1794,0.119,0.048,0.045,14,0,3
1003.b4.txt,0.1832,0.1344,0.0574,0.0244,6,0,3
1021.b4.txt,0.1546,0.122,0.0541,0.0455,11,0,4
1023.b4.txt,0.1452,0.1096,0.0933,0.0919,9,0,3
1057.b4.txt,0.1623,0.1283,0.0522,0.0399,7,0,2
1069.b4.txt,0.146,0.1365,0.0649,0.0821,8,0,6
1097.b4.txt,0.1694,0.1242,0.064,0.0535,11,0,3
1100.b4.txt,0.1683,0.1181,0.0531,0.0335,5,0,2
1112.b4.txt,0.1558,0.1403,0.0517,0.0487,11,0,3
1508.b4.txt,0.1491,0.1264,0.0564,0.0362,12,0,3
1520.b4.txt,0.1575,0.1195,0.0715,0.0502,4,0,3
1528.b4.txt,0.156,0.1283,0.0593,0.0593,8,0,3
1532.b4.txt,0.142,0.1368,0.0465,0.062,13,0,4
2018.b4.txt,0.1452,0.1585,0.0478,0.043,9,0,3
2030.b4.txt,0.1515,0.1345,0.0559,0.0486,11,0,4
2034.b4.txt,0.1626,0.1078,0.0781,0.0446,13,0,5
