filename,NOUN,VERB,ADJ,ADV,PERSON,LOC,ORG
0101.a3.txt,2212,1226,822,506,1,0,2
0102.a3.txt,2000,1210,599,408,2,0,0
0103.a3.txt,2265,987,1165,647,7,0,2
0104.a3.txt,1813,1213,683,586,2,0,0
0105.a3.txt,1787,1413,693,859,2,0,2
0106.a3.txt,2459,1064,856,663,1,0,0
0107.a3.txt,2455,1137,943,527,4,0,0
0109.a3.txt,2155,1422,503,460,2,0,0
0110.a3.txt,2215,1376,743,550,2,0,0
0111.a3.txt,2169,1308,594,446,3,0,1
0112.a3.txt,2288,1177,807,714,1,0,0
0115.a3.txt,2485,1316,746,789,0,0,0
0118.a3.txt,2677,1165,929,362,0,0,1
0119.a3.txt,2372,1241,828,524,1,0,1
0120.a3.txt,2290,1106,1012,592,0,0,0
0121.a3.txt,2148,1165,545,651,3,0,0
0122.a3.txt,2581,1196,739,497,0,0,1
0125.a3.txt,2303,1021,1131,524,3,0,2
0127.a3.txt,2104,1123,823,601,8,0,1
0128.a3.txt,2149,1243,556,702,3,0,2
0130.a3.txt,1840,1150,798,839,2,0,0
0131.a3.txt,2432,1202,801,801,0,0,0
0133.a3.txt,2009,1096,594,719,4,0,2
0134.a3.txt,2293,1080,1107,653,0,0,0
0135.a3.txt,2214,1241,719,465,1,0,0
0136.a3.txt,2264,1374,707,497,0,0,0
0137.a3.txt,2293,1054,912,769,0,0,0
0138.a3.txt,2275,1408,704,393,0,0,0
0139.a3.txt,2200,1476,724,376,0,0,0
0142.a3.txt,2395,1282,1092,336,0,0,0
0143.a3.txt,2458,1040,663,442,5,0,0
0146.a3.txt,1717,1580,681,586,3,0,0
0149.a3.txt,2367,1298,645,710,0,0,0
0155.a3.txt,2044,1161,834,508,2,0,1
0156.a3.txt,2185,1286,636,456,2,0,0
0157.a3.txt,1662,1383,684,642,0,0,0
0158.a3.txt,1967,1321,841,541,2,0,0
0159.a3.txt,2432,1236,598,679,1,0,4
0161.a3.txt,2347,1053,925,541,0,0,0
0162.a3.txt,2640,983,801,463,0,0,0
0163.a3.txt,2032,1144,808,713,0,0,2
0165.a3.txt,1924,1344,678,518,4,0,1
0168.a3.txt,1911,1378,770,548,1,0,2
0169.a3.txt,2403,1162,681,494,2,0,4
0171.a3.txt,2010,1444,698,614,2,0,0
0172.a3.txt,2269,1179,833,474,1,0,0
0173.a3.txt,2376,1335,606,575,1,0,1
0174.a3.txt,2121,1182,1242,485,1,0,1
0175.a3.txt,2107,1306,618,421,1,0,0
0176.a3.txt,2401,1201,559,464,3,0,0
0177.a3.txt,2176,1206,813,813,4,0,0
0178.a3.txt,2345,1132,887,700,0,0,1
0179.a3.txt,2490,1291,646,448,2,0,2
0182.a3.txt,2288,1234,707,656,0,0,2
0185.a3.txt,2235,1270,701,556,2,0,2
0186.a3.txt,2098,1133,881,811,2,0,0
0187.a3.txt,1843,1114,963,523,7,0,1
0188.a3.txt,1937,1353,855,613,1,0,0
0189.a3.txt,2162,1303,636,576,0,0,0
0190.a3.txt,1787,1445,618,539,1,0,3
0192.a3.txt,1674,1410,617,264,1,0,0
0193.a3.txt,2295,1374,666,397,2,1,0
0195.a3.txt,2246,1116,486,715,1,0,1
0196.a3.txt,2197,1389,821,354,0,0,0
0198.a3.txt,2095,1176,541,554,2,1,0
0199.a3.txt,2121,1235,631,604,0,0,1
0200.a3.txt,2414,1171,814,871,0,0,1
0202.a3.txt,2184,1283,1042,461,0,0,0
0203.a3.txt,2705,1257,847,437,4,0,1
0204.a3.txt,2391,1325,662,614,2,0,1
