Filename,NOUN,VERB,ADJ,ADV,PERSON,LOC,ORG
0103.b5.txt,0.2004,0.1233,0.0966,0.0421,13,0,1
0140.b5.txt,0.1631,0.1189,0.0658,0.0576,11,0,1
0165.b5.txt,0.2008,0.1133,0.0783,0.0467,10,0,0
0200.b5.txt,0.1905,0.1129,0.0783,0.0593,7,0,2
0300.b5.txt,0.2065,0.0951,0.0878,0.048,15,1,10
0310.b5.txt,0.1811,0.1203,0.0921,0.0601,9,0,2
1003.b5.txt,0.1681,0.1247,0.0589,0.0465,8,0,2
1021.b5.txt,0.1999,0.1162,0.0664,0.0332,12,1,4
1023.b5.txt,0.1568,0.1411,0.0763,0.0675,12,2,2
1057.b5.txt,0.1817,0.1134,0.0908,0.0524,9,0,1
1100.b5.txt,0.2018,0.1252,0.0815,0.0387,13,0,2
1508.b5.txt,0.1397,0.133,0.0466,0.0495,16,0,4
1532.b5.txt,0.1736,0.1435,0.0461,0.0381,12,0,1
1533.b5.txt,0.1683,0.1355,0.0541,0.0476,14,0,4
2019.b5.txt,0.152,0.126,0.0547,0.0365,6,0,2
2028.b5.txt,0.1514,0.1547,0.0535,0.0443,9,0,5
2032.b5.txt,0.1228,0.1563,0.0662,0.0643,11,1,2
2034.b5.txt,0.1787,0.1129,0.088,0.0516,10,0,3
2066.b5.txt,0.1449,0.1568,0.0593,0.041,7,0,2
3018.b5.txt,0.1654,0.1145,0.0798,0.0598,7,0,2
3020.b5.txt,0.196,0.0951,0.0913,0.0327,9,0,2
