Filename,NOUN,VERB,ADJ,ADV,PERSON,LOC,ORG
0100.a2.txt,2271,1408,863,385,1,0,2
0101.a2.txt,2360,1091,634,826,0,0,0
0102.a2.txt,2026,1258,715,755,0,1,1
0103.a2.txt,2173,1377,1147,445,0,0,1
0104.a2.txt,2336,1105,825,378,4,0,1
0105.a2.txt,1901,1364,950,634,0,0,2
0106.a2.txt,1902,1286,834,616,0,1,1
0107.a2.txt,1771,1478,828,599,2,0,3
0109.a2.txt,1826,1362,704,419,2,0,2
0110.a2.txt,2500,1449,639,597,1,1,1
0111.a2.txt,2112,1536,560,752,0,0,0
0112.a2.txt,2503,1165,884,549,0,0,1
0113.a2.txt,2208,1315,881,707,0,0,0
0115.a2.txt,2401,1420,753,710,0,0,1
0118.a2.txt,1912,1563,926,470,1,0,1
0119.a2.txt,1954,1421,738,451,0,0,0
0120.a2.txt,2028,1306,819,583,0,3,0
0121.a2.txt,2235,843,817,460,2,3,1
0122.a2.txt,2085,1207,815,533,1,0,4
0125.a2.txt,2000,1290,1290,468,0,0,1
0127.a2.txt,2152,1250,902,775,1,1,1
0128.a2.txt,2010,1101,819,615,2,0,1
0130.a2.txt,2052,1143,725,577,4,2,0
0131.a2.txt,2510,1318,666,638,0,0,1
0133.a2.txt,2011,1115,1060,579,0,0,1
0134.a2.txt,1954,909,1045,814,0,0,0
0135.a2.txt,2028,1130,976,565,1,0,3
0136.a2.txt,2259,1339,976,349,0,0,0
0137.a2.txt,1878,1362,661,661,0,0,1
0138.a2.txt,2022,1376,801,492,0,0,1
0139.a2.txt,1970,1319,815,637,0,0,0
0140.a2.txt,2009,1305,935,508,0,0,0
0142.a2.txt,2477,1233,881,415,0,0,0
0143.a2.txt,2239,1292,1046,480,0,0,0
0146.a2.txt,1742,1568,743,546,0,0,0
0148.a2.txt,2164,1239,587,482,0,5,4
0149.a2.txt,2186,1369,713,779,0,0,4
0150.a2.txt,1797,1536,710,507,0,0,0
0155.a2.txt,2252,1402,1261,737,0,0,1
0156.a2.txt,2010,1212,781,574,1,0,0
0157.a2.txt,1300,1582,563,657,0,0,2
0158.a2.txt,1856,1402,623,793,0,0,0
0159.a2.txt,2038,1196,938,842,0,0,0
0161.a2.txt,2372,1278,764,593,0,1,5
0162.a2.txt,2194,1339,783,399,0,0,0
0163.a2.txt,1917,1106,1077,841,0,0,0
0165.a2.txt,2329,1131,899,549,2,1,1
0167.a2.txt,1998,1071,947,690,0,0,1
0168.a2.txt,2643,1480,910,504,2,3,0
0169.a2.txt,2004,1243,1366,582,1,0,1
0171.a2.txt,1978,1152,867,501,0,0,1
0172.a2.txt,2338,1227,693,548,2,0,0
