Filename,NOUN,VERB,ADJ,ADV,PERSON,LOC,ORG
0103.b5.txt,2003.56,1232.96,966.21,420.87,13,0,1
0140.b5.txt,1630.52,1189.23,658.19,575.92,11,0,1
0165.b5.txt,2008.33,1133.33,783.33,466.67,10,0,0
0200.b5.txt,1905.43,1129.15,783.35,592.8,7,0,2
0300.b5.txt,2065.04,951.22,878.05,479.67,15,1,10
0310.b5.txt,1811.43,1202.67,920.56,601.34,9,0,2
1003.b5.txt,1680.87,1247.1,588.69,464.76,8,0,2
1021.b5.txt,1998.56,1161.62,663.78,331.89,12,1,4
1023.b5.txt,1567.83,1411.04,763.46,674.85,12,2,2
1057.b5.txt,1816.98,1133.95,908.49,523.87,9,0,1
1100.b5.txt,2018.12,1252.06,815.49,387.15,13,0,2
1508.b5.txt,1396.9,1330.38,465.63,495.2,16,0,4
1532.b5.txt,1736.05,1434.9,460.58,380.87,12,0,1
1533.b5.txt,1682.85,1354.6,540.92,476.19,14,0,4
2019.b5.txt,1520.42,1259.77,547.35,364.9,6,0,2
2028.b5.txt,1513.55,1546.6,535.36,442.83,9,0,5
2032.b5.txt,1228.3,1562.7,662.38,643.09,11,1,2
2034.b5.txt,1786.67,1128.89,880.0,515.56,10,0,3
2066.b5.txt,1449.41,1567.91,592.53,410.21,7,0,2
3018.b5.txt,1654.36,1144.76,797.64,598.23,7,0,2
3020.b5.txt,1959.65,951.01,912.58,326.61,9,0,2
