Filename,NOUN,VERB,ADJ,ADV,PERSON,LOC,ORG
0103.b1.txt,0.2289,0.1138,0.1077,0.0269,2,0,3
0105.b1.txt,0.2176,0.1118,0.073,0.0924,0,0,1
0122.b1.txt,0.2272,0.1286,0.0811,0.0549,0,0,0
0134.b1.txt,0.2206,0.1115,0.0892,0.0731,0,0,0
0139.b1.txt,0.2099,0.1349,0.0827,0.0509,0,0,0
0140.b1.txt,0.2355,0.1117,0.0794,0.0592,0,0,0
0165.b1.txt,0.2293,0.109,0.0652,0.0677,9,0,0
0171.b1.txt,0.2354,0.114,0.0702,0.0658,3,0,0
0200.b1.txt,0.2382,0.1144,0.0848,0.0888,0,1,2
0300.b1.txt,0.1908,0.106,0.1284,0.0661,15,0,3
0304.b1.txt,0.2011,0.1486,0.0851,0.0707,1,0,0
0307.b1.txt,0.237,0.0976,0.0798,0.033,12,0,3
0308.b1.txt,0.211,0.1076,0.1023,0.0802,1,0,0
0310.b1.txt,0.227,0.1077,0.0778,0.0713,5,0,4
0313.b1.txt,0.1922,0.1192,0.073,0.0827,0,0,1
1003.b1.txt,0.2382,0.1101,0.1114,0.0525,6,0,5
1006.b1.txt,0.2249,0.1085,0.0926,0.0595,0,1,5
1006.b1i.txt,0.2249,0.1085,0.0926,0.0595,0,1,5
1012.b1.txt,0.2358,0.1043,0.0894,0.0434,0,0,0
1021.b1.txt,0.1916,0.1015,0.099,0.0635,1,0,2
1023.b1.txt,0.2031,0.0967,0.1221,0.0907,1,0,5
1057.b1.txt,0.1906,0.1353,0.0841,0.0767,0,1,0
1066.b1.txt,0.2064,0.1115,0.1167,0.0654,1,0,3
1069.b1.txt,0.1867,0.096,0.0749,0.0717,6,1,7
1081.b1.txt,0.2092,0.1237,0.0844,0.0555,2,0,3
1097.b1.txt,0.2198,0.1093,0.107,0.0674,9,0,2
1100.b1.txt,0.211,0.1147,0.1218,0.0595,0,0,0
1102.b1.txt,0.251,0.1088,0.0755,0.0525,0,0,4
1104.b1.txt,0.209,0.107,0.0808,0.0622,5,0,5
1104.b1i.txt,0.209,0.107,0.0808,0.0622,5,0,5
1112.b1.txt,0.2351,0.1289,0.0764,0.0668,0,0,0
1500.b1.txt,0.246,0.0944,0.0798,0.0585,1,0,4
1508.b1.txt,0.2402,0.1262,0.0828,0.0611,0,0,0
1520.b1.txt,0.2277,0.1108,0.0904,0.0602,0,2,2
1523.b1.txt,0.1323,0.1292,0.0923,0.0738,1,1,3
1528.b1.txt,0.2224,0.1211,0.0629,0.0303,7,0,4
1532.b1.txt,0.2413,0.0957,0.0943,0.0499,1,0,2
1541.b1.txt,0.219,0.0891,0.0921,0.0634,1,1,1
2012.b1.txt,0.2088,0.1197,0.0745,0.0665,3,0,1
2012.b1i.txt,0.2088,0.1197,0.0745,0.0665,3,0,1
2018.b1.txt,0.245,0.1097,0.0898,0.0548,0,1,8
2019.b1.txt,0.1691,0.1347,0.0859,0.0621,3,0,0
2028.b1.txt,0.1871,0.135,0.0619,0.0689,1,0,0
2030.b1.txt,0.186,0.1116,0.1061,0.0702,1,0,0
2032.b1.txt,0.2025,0.1378,0.083,0.0689,2,0,0
2034.b1.txt,0.2215,0.1155,0.0744,0.068,5,0,2
2036.b1.txt,0.187,0.1336,0.0851,0.0701,0,0,0
2042.b1.txt,0.178,0.1277,0.0802,0.0666,1,0,2
2049.b1.txt,0.2456,0.1139,0.0797,0.0595,4,0,1
2066.b1.txt,0.2076,0.1515,0.0682,0.0439,6,0,0
2070.b1.txt,0.2225,0.1178,0.0589,0.0484,2,0,2
2070.b1i.txt,0.2212,0.1178,0.0589,0.0484,2,0,2
3013.b1.txt,0.2113,0.1251,0.1004,0.039,2,0,0
3018.b1.txt,0.214,0.1361,0.0753,0.0581,2,0,1
3020.b1.txt,0.2071,0.1172,0.0683,0.0444,1,1,4
3062.b1.txt,0.2578,0.1018,0.1126,0.057,0,0,0
3501.b1.txt,0.2684,0.1135,0.1058,0.0491,3,1,2
3503.b1.txt,0.2595,0.0886,0.0823,0.0411,0,0,0
3504.b1.txt,0.2333,0.1069,0.0806,0.0542,7,0,12
3505.b1.txt,0.1817,0.1283,0.1021,0.0831,2,0,4
3506.b1.txt,0.2458,0.1017,0.0927,0.0347,0,0,3
3508.b1.txt,0.2076,0.0967,0.1241,0.0644,2,4,1
3509.b1.txt,0.1997,0.1191,0.0845,0.0666,1,0,6
3510.b1.txt,0.1986,0.0982,0.1051,0.0439,4,1,11
3511.b1.txt,0.1834,0.1302,0.0982,0.0769,0,0,0
3513.b1.txt,0.231,0.1382,0.094,0.0351,2,1,1
3514.b1.txt,0.2379,0.1165,0.0982,0.0466,8,0,1
3515.b1.txt,0.2672,0.1226,0.1074,0.0592,2,0,1
3518.b1.txt,0.1891,0.1187,0.0643,0.0729,5,1,0
3519.b1.txt,0.1596,0.1082,0.0922,0.0514,0,0,3
3520.b1.txt,0.2606,0.0966,0.0923,0.0651,0,1,0
3522.b1.txt,0.2263,0.1279,0.0787,0.0517,1,0,4
3523.b1.txt,0.235,0.1199,0.1103,0.0564,0,0,9
3525.b1.txt,0.1915,0.1316,0.0803,0.0393,1,0,2
4012.b1.txt,0.2429,0.1048,0.0762,0.0726,1,0,0
4035.b1.txt,0.1722,0.1259,0.068,0.0781,1,0,0
4036.b1.txt,0.1938,0.1118,0.1081,0.0534,3,0,1
4038.b1.txt,0.2344,0.1119,0.0839,0.0719,0,0,0
4503.b1.txt,0.2058,0.1215,0.0677,0.0414,2,2,2
4507.b1.txt,0.2441,0.1407,0.0834,0.0548,2,0,1
