Filename,NOUN,VERB,ADJ,ADV,PERSON,LOC,ORG
0103.b3.txt,2271.75,714.29,751.88,311.49,19,1,39
0105.b3.txt,1678.61,1044.01,921.19,481.06,7,0,8
0122.b3.txt,1746.44,996.12,750.32,329.88,14,2,14
0130.b3.txt,1925.97,928.48,840.65,520.7,11,5,12
0133.b3.txt,1579.53,924.6,665.93,434.78,38,4,19
0134.b3.txt,1852.62,1115.7,957.3,964.19,11,0,10
0139.b3.txt,2360.03,1013.47,1013.47,439.4,10,1,8
0140.b3.txt,3467.39,836.96,739.13,358.7,5,0,2
0165.b3.txt,2250.11,852.44,822.15,324.53,43,0,21
0171.b3.txt,1992.28,972.97,996.14,386.1,11,0,19
0200.b3.txt,2013.73,900.08,961.1,488.18,9,0,4
0300.b3.txt,1879.39,995.32,948.48,345.43,23,1,14
0303.b3.txt,1805.93,916.44,943.4,512.13,2,0,1
0304.b3.txt,2032.73,999.14,732.13,525.41,6,4,9
0307.b3.txt,1919.53,883.91,923.48,277.04,12,4,20
0308.b3.txt,2002.89,1026.75,947.22,802.6,4,1,4
0310.b3.txt,1975.66,805.24,908.24,641.39,22,6,11
0313.b3.txt,2351.97,751.1,1058.11,383.77,5,2,13
1023.b3.txt,1629.26,939.32,997.51,581.88,8,0,7
1057.b3.txt,2109.75,1111.11,760.05,429.45,19,1,15
1066.b3.txt,2008.82,1051.64,1133.5,510.08,9,0,8
1069.b3.txt,1829.58,885.28,815.2,497.97,36,1,24
1082.b3.txt,2625.15,846.56,1111.11,398.86,13,2,17
1097.b3.txt,1869.97,989.64,1070.2,627.16,13,1,10
1100.b3.txt,1929.37,887.17,783.81,361.76,15,2,4
1102.b3.txt,1932.2,813.56,1050.85,500.0,4,4,4
1112.b3.txt,1934.85,1085.88,1006.91,562.69,8,0,9
1508.b3.txt,1803.28,1028.83,774.45,373.09,18,1,19
1520.b3.txt,1565.9,1033.86,707.38,380.89,20,1,29
1532.b3.txt,1985.9,1034.08,810.81,446.53,16,3,19
1533.b3.txt,1936.98,1024.1,806.3,389.25,8,0,15
1534.b3.txt,2091.86,1023.8,1195.35,614.28,13,0,9
1536.b3.txt,2042.17,837.35,765.06,524.1,13,3,6
2018.b3.txt,2116.84,1216.49,797.25,350.52,11,0,13
2034.b3.txt,1754.39,1410.01,747.24,487.33,14,0,11
