Filename,NOUN,VERB,ADJ,ADV,PERSON,LOC,ORG
0103.b2.txt,2293.94,1211.52,625.62,417.08,3,0,1
0134.b2.txt,1994.08,1076.01,1382.03,730.5,3,0,1
0139.b2.txt,1680.67,1356.54,984.39,516.21,2,0,2
0140.b2.txt,2126.5,1079.61,643.4,556.16,4,0,2
0165.b2.txt,2112.11,1141.14,850.85,340.34,1,0,0
0200.b2.txt,1989.25,1290.32,1161.29,677.42,2,0,11
0300.b2.txt,1917.67,1465.86,913.65,411.65,2,0,3
0308.b2.txt,1746.32,1130.51,992.65,716.91,1,0,4
0310.b2.txt,2590.01,1080.14,580.72,511.03,5,0,1
0313.b2.txt,1672.5,1164.62,980.74,534.15,6,1,4
1003.b2.txt,1991.28,1337.21,886.63,421.51,7,0,2
1006.b2.txt,2060.98,1158.54,731.71,512.2,0,0,2
1006.b2i.txt,2060.98,1158.54,731.71,512.2,0,0,2
1021.b2.txt,2211.06,1155.78,713.57,391.96,6,0,3
1023.b2.txt,1686.12,1076.52,804.15,544.75,5,1,5
1057.b2.txt,1966.67,1241.67,783.33,541.67,1,0,2
1097.b2.txt,2033.01,1146.83,790.62,608.17,4,0,2
1100.b2.txt,1614.91,1142.86,795.03,496.89,4,0,1
1104.b2.txt,2019.23,1164.53,598.29,512.82,2,0,1
1104.b2i.txt,2019.23,1164.53,598.29,512.82,2,0,1
1112.b2.txt,2224.32,1102.73,697.46,414.7,17,0,3
1508.b2.txt,1594.51,1488.91,665.26,348.47,4,0,2
1520.b2.txt,2007.68,1383.29,710.85,489.91,5,0,3
1528.b2.txt,1880.6,1164.18,915.42,318.41,6,0,0
1532.b2.txt,1685.99,1116.97,969.44,579.56,11,1,6
1533.b2.txt,1950.44,1310.95,775.38,327.74,7,0,4
1541.b2.txt,2211.87,966.24,989.52,663.56,2,0,1
2012.b2.txt,2134.69,1041.93,889.45,254.13,2,0,1
2019.b2.txt,1747.07,1251.63,860.5,599.74,1,0,1
2028.b2.txt,2035.18,1394.47,866.83,389.45,2,0,0
2028.b2i.txt,2035.18,1394.47,866.83,389.45,2,0,0
2030.b2.txt,1737.4,1525.2,663.13,623.34,0,0,0
2032.b2.txt,2165.29,1190.08,859.5,413.22,2,0,4
2034.b2.txt,1962.77,1167.51,592.22,575.3,4,0,3
2066.b2.txt,2350.43,1296.3,1011.4,555.56,3,0,3
2070.b2.txt,1816.19,1312.91,809.63,547.05,6,0,3
2070.b2i.txt,1816.19,1312.91,809.63,547.05,7,0,3
3013.b2.txt,1739.71,1102.26,756.97,438.25,7,0,9
3020.b2.txt,1978.26,1206.52,608.7,282.61,2,0,2
3501.b2.txt,1965.17,1044.78,696.52,310.95,5,0,10
3503.b2.txt,2285.71,1031.06,832.3,385.09,4,1,6
3504.b2.txt,2386.24,1254.16,776.91,377.36,7,0,2
3505.b2.txt,2048.78,1329.27,841.46,475.61,5,0,1
3506.b2.txt,1990.41,1175.06,647.48,455.64,3,0,1
3507.b2.txt,1916.11,1124.88,1086.75,419.45,3,0,2
3508.b2.txt,2228.26,1195.65,923.91,380.43,4,0,1
3509.b2.txt,2175.44,1157.89,900.58,584.8,3,0,3
3511.b2.txt,2093.72,1216.35,628.12,438.68,4,0,5
3518.b2.txt,1410.97,1410.97,627.1,347.14,8,1,8
3519.b2.txt,1807.23,1325.3,732.93,421.69,5,0,0
3520.b2.txt,2195.77,1190.48,758.38,388.01,4,0,4
3522.b2.txt,2130.92,1169.92,877.44,598.89,5,0,0
3523.b2.txt,2495.13,1286.55,760.23,360.62,2,0,7
3525.b2.txt,1976.89,1219.51,898.59,449.29,5,0,5
4012.b2.txt,2121.85,1155.46,693.28,504.2,0,0,0
4036.b2.txt,1883.32,1095.19,849.54,491.3,10,2,8
4038.b2.txt,2175.44,1485.38,584.8,561.4,2,0,2
