Filename,NOUN,VERB,ADJ,ADV,PERSON,LOC,ORG
0100.a2.txt,2264.9,1403.97,860.93,384.11,1,0,2
0101.a2.txt,2318.84,1072.46,623.19,811.59,0,0,0
0102.a2.txt,2021.14,1254.95,713.34,752.97,0,1,1
0103.a2.txt,2128.51,1365.46,1137.88,441.77,0,0,1
0104.a2.txt,2322.67,1098.75,806.68,375.52,4,0,1
0105.a2.txt,1890.41,1356.16,945.21,630.14,0,0,2
0106.a2.txt,1868.28,1263.44,819.89,604.84,0,1,1
0107.a2.txt,1766.2,1473.95,825.92,597.2,2,0,3
0109.a2.txt,1815.48,1354.17,669.64,416.67,2,0,2
0110.a2.txt,2485.88,1440.68,635.59,593.22,1,1,1
0111.a2.txt,2105.26,1531.1,558.21,749.6,0,0,0
0112.a2.txt,2490.01,1158.46,878.83,545.94,0,0,1
0113.a2.txt,2189.42,1303.81,873.31,701.11,0,0,0
0115.a2.txt,2380.28,1408.45,746.48,704.23,0,0,1
0118.a2.txt,1909.09,1560.61,924.24,469.7,1,0,1
0119.a2.txt,1945.58,1414.97,721.09,448.98,0,0,0
0120.a2.txt,2024.97,1303.74,818.31,582.52,0,3,0
0121.a2.txt,2232.14,841.84,803.57,459.18,2,3,1
0122.a2.txt,2024.35,1171.99,791.48,517.5,1,0,4
0125.a2.txt,1996.78,1272.14,1288.24,466.99,0,0,1
0127.a2.txt,2151.9,1250.0,901.9,775.32,1,1,1
0128.a2.txt,2002.55,1096.94,803.57,612.24,2,0,1
0130.a2.txt,2039.07,1135.53,720.39,573.87,4,2,0
0131.a2.txt,2496.55,1310.34,662.07,634.48,0,0,1
0133.a2.txt,2004.36,1111.11,1056.64,577.34,0,0,1
0134.a2.txt,1948.58,906.63,1041.95,811.91,0,0,0
0135.a2.txt,2000.0,1121.02,955.41,560.51,1,0,3
0136.a2.txt,2243.77,1329.64,969.53,346.26,0,0,0
0137.a2.txt,1873.35,1358.84,659.63,659.63,0,0,1
0138.a2.txt,2016.81,1372.55,798.32,490.2,0,0,1
